Date,Price,Open,High,Low,Vol.,Change %
4/12/1999,6441.2,,,,,
4/9/1999,6472.8,,,,,
4/8/1999,6437.9,,,,,
4/7/1999,6473.2,,,,,
4/6/1999,6415.3,,,,,
4/5/1999,6330,,,,,
4/2/1999,6330,,,,,
4/1/1999,6330,,,,,
3/31/1999,6295.3,,,,,
3/30/1999,6264.2,,,,,
3/29/1999,6252.9,,,,,
3/26/1999,6139.2,,,,,
3/25/1999,6085,,,,,
3/24/1999,6016.7,,,,,
3/23/1999,6060.5,,,,,
3/22/1999,6152.8,,,,,
3/19/1999,6163.2,,,,,
3/18/1999,6114.3,,,,,
3/17/1999,6140.6,,,,,
3/16/1999,6201.9,,,,,
3/15/1999,6206.8,,,,,
3/12/1999,6282.2,,,,,
3/11/1999,6335.7,,,,,
3/10/1999,6241.5,,,,,
3/9/1999,6237.7,,,,,
3/8/1999,6208.9,,,,,
3/5/1999,6205.5,,,,,
3/4/1999,6101.5,,,,,
3/3/1999,6048.3,,,,,
3/2/1999,6061.3,,,,,
3/1/1999,6060.9,,,,,
2/26/1999,6175.1,,,,,
2/25/1999,6206.5,,,,,
2/24/1999,6307.6,,,,,
2/23/1999,6155.2,,,,,
2/22/1999,6069.9,,,,,
2/19/1999,6031.2,,,,,
2/18/1999,6074.9,,,,,
2/17/1999,6078.4,,,,,
2/16/1999,6108.6,,,,,
2/15/1999,6023.2,,,,,
2/12/1999,5950.7,,,,,
2/11/1999,5888.5,,,,,
2/10/1999,5770.2,,,,,
2/9/1999,5779.9,,,,,
2/8/1999,5834.9,,,,,
2/5/1999,5855.3,,,,,
2/4/1999,5939.9,,,,,
2/3/1999,5940.3,,,,,
2/2/1999,6013,,,,,
2/1/1999,6012.4,,,,,
1/29/1999,5896,,,,,
1/28/1999,5872.5,,,,,
1/27/1999,5876.4,,,,,
1/26/1999,5885.7,,,,,
1/25/1999,5880.9,,,,,
1/22/1999,5861.2,,,,,
1/21/1999,6022.3,,,,,
1/20/1999,6105.6,,,,,
1/19/1999,6027.6,,,,,
1/18/1999,6123.9,,,,,
1/15/1999,5941,,,,,
1/14/1999,5820.2,,,,,
1/13/1999,5850.1,,,,,
1/12/1999,6033.6,,,,,
1/11/1999,6085,,,,,
1/8/1999,6147.2,,,,,
1/7/1999,6101.2,,,,,
1/6/1999,6148.8,,,,,
1/5/1999,5958.2,,,,,
1/4/1999,5879.4,,,,,
1/1/1999,5882.6,,,,,
12/31/1998,5882.6,,,,,
12/30/1998,5882.6,,,,,
12/29/1998,5941.5,,,,,
12/28/1998,5867.2,,,,,
12/25/1998,5867.2,,,,,
12/24/1998,5867.2,,,,,
12/23/1998,5908.8,,,,,
12/22/1998,5843.3,,,,,
12/21/1998,5876.5,,,,,
12/18/1998,5741.9,,,,,
12/17/1998,5685.2,,,,,
12/16/1998,5630.4,,,,,
12/15/1998,5557.1,,,,,
12/14/1998,5534.5,,,,,
12/11/1998,5541.7,,,,,
12/10/1998,5660.3,,,,,
12/9/1998,5669.1,,,,,
12/8/1998,5615.7,,,,,
12/7/1998,5576.7,,,,,
12/4/1998,5581.9,,,,,
12/3/1998,5566.1,,,,,
12/2/1998,5507.2,,,,,
12/1/1998,5537.5,,,,,
11/30/1998,5743.9,,,,,
11/27/1998,5844.2,,,,,
11/26/1998,5827.9,,,,,
11/25/1998,5755.3,,,,,
11/24/1998,5798.3,,,,,
11/23/1998,5848.4,,,,,
11/20/1998,5717.5,,,,,
11/19/1998,5606.2,,,,,
11/18/1998,5474,,,,,
11/17/1998,5502.7,,,,,
11/16/1998,5510.5,,,,,
11/13/1998,5463.2,,,,,
11/12/1998,5449,,,,,
11/11/1998,5476.8,,,,,
11/10/1998,5432.3,,,,,
11/9/1998,5433.9,,,,,
11/6/1998,5491,,,,,
11/5/1998,5479.8,,,,,
11/4/1998,5622.9,,,,,
11/3/1998,5503.9,,,,,
11/2/1998,5525.5,,,,,
10/30/1998,5438.4,,,,,
10/29/1998,5358.5,,,,,
10/28/1998,5293.9,,,,,
10/27/1998,5331.2,,,,,
10/26/1998,5231.5,,,,,
10/23/1998,5217.1,,,,,
10/22/1998,5229.9,,,,,
10/21/1998,5206.7,,,,,
10/20/1998,5251.9,,,,,
10/19/1998,5077.5,,,,,
10/16/1998,5133.1,,,,,
10/15/1998,5056.3,,,,,
10/14/1998,5038.4,,,,,
10/13/1998,4990.1,,,,,
10/12/1998,5037.7,,,,,
10/9/1998,4823.4,,,,,
10/8/1998,4698.9,,,,,
10/7/1998,4828.9,,,,,
10/6/1998,4854,,,,,
10/5/1998,4648.7,,,,,
10/2/1998,4750.4,,,,,
10/1/1998,4908.2,,,,,
9/30/1998,5064.4,,,,,
9/29/1998,5108.7,,,,,
9/28/1998,5093.5,,,,,
9/25/1998,5061,,,,,
9/24/1998,5167.6,,,,,
9/23/1998,5214.7,,,,,
9/22/1998,5103.3,,,,,
9/21/1998,4990.3,,,,,
9/18/1998,5055.6,,,,,
9/17/1998,5132.9,,,,,
9/16/1998,5291.7,,,,,
9/15/1998,5281.7,,,,,
9/14/1998,5268.6,,,,,
9/11/1998,5118.6,,,,,
9/10/1998,5136.6,,,,,
9/9/1998,5311.3,,,,,
9/8/1998,5344.2,,,,,
9/7/1998,5347,,,,,
9/4/1998,5167,,,,,
9/3/1998,5118.7,,,,,
9/2/1998,5235.9,,,,,
9/1/1998,5169.1,,,,,
8/31/1998,5249.4,,,,,
8/28/1998,5249.4,,,,,
8/27/1998,5368.5,,,,,
8/26/1998,5545.4,,,,,
8/25/1998,5654.4,,,,,
8/24/1998,5553.7,,,,,
8/21/1998,5477,,,,,
8/20/1998,5667.4,,,,,
8/19/1998,5694.3,,,,,
8/18/1998,5648.2,,,,,
8/17/1998,5467.2,,,,,
8/14/1998,5455,,,,,
8/13/1998,5399.5,,,,,
8/12/1998,5462.2,,,,,
8/11/1998,5432.8,,,,,
8/10/1998,5587.6,,,,,
8/7/1998,5680.4,,,,,
8/6/1998,5594.1,,,,,
8/5/1998,5632.5,,,,,
8/4/1998,5736.1,,,,,
8/3/1998,5809.7,,,,,
7/31/1998,5837.1,,,,,
7/30/1998,5910.7,,,,,
7/29/1998,5844.1,,,,,
7/28/1998,5835.9,,,,,
7/27/1998,5836.2,,,,,
7/24/1998,5892.3,,,,,
7/23/1998,5976.2,,,,,
7/22/1998,5989.6,,,,,
7/21/1998,6132.7,,,,,
7/20/1998,6179,,,,,
7/17/1998,6174,,,,,
7/16/1998,6116.8,,,,,
7/15/1998,6151.5,,,,,
7/14/1998,6100.2,,,,,
7/13/1998,5958.2,,,,,
7/10/1998,5929.7,,,,,
7/9/1998,5969.7,,,,,
7/8/1998,6009.6,,,,,
7/7/1998,6003.4,,,,,
7/6/1998,5990.3,,,,,
7/3/1998,5988.4,,,,,
7/2/1998,5960.2,,,,,
7/1/1998,5919.9,,,,,
6/30/1998,5832.6,,,,,
6/29/1998,5884.5,,,,,
6/26/1998,5877.4,,,,,
6/25/1998,5859,,,,,
6/24/1998,5804.9,,,,,
6/23/1998,5772,,,,,
6/22/1998,5712.5,,,,,
6/19/1998,5748.1,,,,,
6/18/1998,5812.1,,,,,
6/17/1998,5832.7,,,,,
6/16/1998,5729.7,,,,,
6/15/1998,5715.7,,,,,
6/12/1998,5769.8,,,,,
6/11/1998,5852.5,,,,,
6/10/1998,5987.4,,,,,
6/9/1998,6019.8,,,,,
6/8/1998,6037.8,,,,,
6/5/1998,5947.3,,,,,
6/4/1998,5860.8,,,,,
6/3/1998,5898.4,,,,,
6/2/1998,5842.3,,,,,
6/1/1998,5837.9,,,,,
5/29/1998,5870.7,,,,,
5/28/1998,5862.3,,,,,
5/27/1998,5870.2,,,,,
5/26/1998,5970.7,,,,,
5/25/1998,5955.6,,,,,
5/22/1998,5955.6,,,,,
5/21/1998,5935.6,,,,,
5/20/1998,5907.4,,,,,
5/19/1998,5877.8,,,,,
5/18/1998,5826.2,,,,,
5/15/1998,5917.8,,,,,
5/14/1998,5948.5,,,,,
5/13/1998,5972.9,,,,,
5/12/1998,5956.7,,,,,
5/11/1998,6028.3,,,,,
5/8/1998,5969.8,,,,,
5/7/1998,5938,,,,,
5/6/1998,5992.4,,,,,
5/5/1998,5986.5,,,,,
5/4/1998,6010.3,,,,,
5/1/1998,6010.3,,,,,
4/30/1998,5928.4,,,,,
4/29/1998,5833.1,,,,,
4/28/1998,5806.6,,,,,
4/27/1998,5722.4,,,,,
4/24/1998,5863.9,,,,,
4/23/1998,5898.1,,,,,
4/22/1998,5931.2,,,,,
4/21/1998,5955,,,,,
4/20/1998,5954.1,,,,,
4/17/1998,5922.2,,,,,
4/16/1998,6002,,,,,
4/15/1998,6074.1,,,,,
4/14/1998,6104.1,,,,,
4/13/1998,6105.5,,,,,
4/10/1998,6105.5,,,,,
4/9/1998,6105.5,,,,,
4/8/1998,6055.2,,,,,
4/7/1998,6094,,,,,
4/6/1998,6105.8,,,,,
4/3/1998,6064.2,,,,,
4/2/1998,6052.8,,,,,
4/1/1998,6017.6,,,,,
3/31/1998,5932.2,,,,,
3/30/1998,5911.9,,,,,
3/27/1998,5939.3,,,,,
3/26/1998,5905.6,,,,,
3/25/1998,5967.9,,,,,
3/24/1998,5983.7,,,,,
3/23/1998,5947,,,,,
3/20/1998,5956.3,,,,,
3/19/1998,5997.9,,,,,
3/18/1998,5903.6,,,,,
3/17/1998,5834.9,,,,,
3/16/1998,5785.1,,,,,
3/13/1998,5782.3,,,,,
3/12/1998,5794.8,,,,,
3/11/1998,5829.8,,,,,
3/10/1998,5828.5,,,,,
3/9/1998,5818.9,,,,,
3/6/1998,5782.9,,,,,
3/5/1998,5695.6,,,,,
3/4/1998,5733.1,,,,,
3/3/1998,5807.7,,,,,
3/2/1998,5820.6,,,,,
2/27/1998,5767.3,,,,,
2/26/1998,5764.8,,,,,
2/25/1998,5745.1,,,,,
2/24/1998,5651,,,,,
2/23/1998,5702.8,,,,,
2/20/1998,5751.6,,,,,
2/19/1998,5718.5,,,,,
2/18/1998,5723.4,,,,,
2/17/1998,5709.5,,,,,
2/16/1998,5619.9,,,,,
2/13/1998,5582.3,,,,,
2/12/1998,5552.5,,,,,
2/11/1998,5607.9,,,,,
2/10/1998,5613.3,,,,,
2/9/1998,5600.9,,,,,
2/6/1998,5629.7,,,,,
2/5/1998,5606.4,,,,,
2/4/1998,5595.8,,,,,
2/3/1998,5612.8,,,,,
2/2/1998,5599,,,,,
1/30/1998,5458.5,,,,,
1/29/1998,5422.4,,,,,
1/28/1998,5372.6,,,,,
1/27/1998,5326.3,,,,,
1/26/1998,5237.2,,,,,
1/23/1998,5181.4,,,,,
1/22/1998,5253.1,,,,,
1/21/1998,5272.3,,,,,
1/20/1998,5278.2,,,,,
1/19/1998,5273.6,,,,,
1/16/1998,5263.1,,,,,
1/15/1998,5165.8,,,,,
1/14/1998,5106.9,,,,,
1/13/1998,5083.9,,,,,
1/12/1998,5068.8,,,,,
1/9/1998,5138.3,,,,,
1/8/1998,5237.1,,,,,
1/7/1998,5224.1,,,,,
1/6/1998,5264.4,,,,,
1/5/1998,5262.5,,,,,
1/2/1998,5193.5,,,,,
1/1/1998,5135.5,,,,,
12/31/1997,5135.5,,,,,
12/30/1997,5132.4,,,,,
12/29/1997,5112.4,,,,,
12/26/1997,5013.9,,,,,
12/25/1997,5013.9,,,,,
12/24/1997,5013.9,,,,,
12/23/1997,5049.8,,,,,
12/22/1997,5018.2,,,,,
12/19/1997,5020.2,,,,,
12/18/1997,5168.3,,,,,
12/17/1997,5190.8,,,,,
12/16/1997,5203.4,,,,,
12/15/1997,5121.8,,,,,
12/12/1997,5045.2,,,,,
12/11/1997,5035.9,,,,,
12/10/1997,5130.7,,,,,
12/9/1997,5177.1,,,,,
12/8/1997,5187.4,,,,,
12/5/1997,5142.9,,,,,
12/4/1997,5082.3,,,,,
12/3/1997,4970.7,,,,,
12/2/1997,4977.6,,,,,
12/1/1997,4921.8,,,,,
11/28/1997,4831.8,,,,,
11/27/1997,4889,,,,,
11/26/1997,4891.2,,,,,
11/25/1997,4863.5,,,,,
11/24/1997,4898.6,,,,,
11/21/1997,4985.8,,,,,
11/20/1997,4908.4,,,,,
11/19/1997,4830.1,,,,,
11/18/1997,4845.4,,,,,
11/17/1997,4867,,,,,
11/14/1997,4741.8,,,,,
11/13/1997,4711,,,,,
11/12/1997,4720.4,,,,,
11/11/1997,4793.7,,,,,
11/10/1997,4806.8,,,,,
11/7/1997,4764.4,,,,,
11/6/1997,4863.8,,,,,
11/5/1997,4908.3,,,,,
11/4/1997,4897.4,,,,,
11/3/1997,4906.4,,,,,
10/31/1997,4842.3,,,,,
10/30/1997,4801.9,,,,,
10/29/1997,4871.8,,,,,
10/28/1997,4755.4,,,,,
10/27/1997,4840.7,,,,,
10/24/1997,4970.2,,,,,
10/23/1997,4991.5,,,,,
10/22/1997,5148.8,,,,,
10/21/1997,5225.9,,,,,
10/20/1997,5211,,,,,
10/17/1997,5271.1,,,,,
10/16/1997,5287.9,,,,,
10/15/1997,5263.7,,,,,
10/14/1997,5298.9,,,,,
10/13/1997,5300.1,,,,,
10/10/1997,5227.3,,,,,
10/9/1997,5217.8,,,,,
10/8/1997,5262.1,,,,,
10/7/1997,5305.6,,,,,
10/6/1997,5300,,,,,
10/3/1997,5330.8,,,,,
10/2/1997,5296.1,,,,,
10/1/1997,5317.1,,,,,
9/30/1997,5244.2,,,,,
9/29/1997,5220.3,,,,,
9/26/1997,5226.3,,,,,
9/25/1997,5065.5,,,,,
9/24/1997,5077.2,,,,,
9/23/1997,5027.5,,,,,
9/22/1997,5075.7,,,,,
9/19/1997,5023.8,,,,,
9/18/1997,5046.2,,,,,
9/17/1997,5013.1,,,,,
9/16/1997,4976.4,,,,,
9/15/1997,4902.9,,,,,
9/12/1997,4848.2,,,,,
9/11/1997,4854.8,,,,,
9/10/1997,4905.2,,,,,
9/9/1997,4950.5,,,,,
9/8/1997,4985.2,,,,,
9/5/1997,4994.2,,,,,
9/4/1997,4991.3,,,,,
9/3/1997,4976.9,,,,,
9/2/1997,4952.2,,,,,
9/1/1997,4870.2,,,,,
8/29/1997,4817.5,,,,,
8/28/1997,4845.4,,,,,
8/27/1997,4906.9,,,,,
8/26/1997,4886.3,,,,,
8/25/1997,4901.1,,,,,
8/22/1997,4901.1,,,,,
8/21/1997,4978,,,,,
8/20/1997,4958.4,,,,,
8/19/1997,4914.2,,,,,
8/18/1997,4835,,,,,
8/15/1997,4865.8,,,,,
8/14/1997,4991.3,,,,,
8/13/1997,5003.6,,,,,
8/12/1997,5075.8,,,,,
8/11/1997,5031.9,,,,,
8/8/1997,5031.3,,,,,
8/7/1997,5086.8,,,,,
8/6/1997,5026.2,,,,,
8/5/1997,4960.6,,,,,
8/4/1997,4895.7,,,,,
8/1/1997,4899.3,,,,,
7/31/1997,4907.5,,,,,
7/30/1997,4927.3,,,,,
7/29/1997,4876.6,,,,,
7/28/1997,4862.6,,,,,
7/25/1997,4851.5,,,,,
7/24/1997,4862.9,,,,,
7/23/1997,4874.5,,,,,
7/22/1997,4846.7,,,,,
7/21/1997,4805.7,,,,,
7/18/1997,4877.2,,,,,
7/17/1997,4949,,,,,
7/16/1997,4964.2,,,,,
7/15/1997,4899.3,,,,,
7/14/1997,4857.4,,,,,
7/11/1997,4799.5,,,,,
7/10/1997,4767.8,,,,,
7/9/1997,4762.4,,,,,
7/8/1997,4758.5,,,,,
7/7/1997,4810.7,,,,,
7/4/1997,4812.8,,,,,
7/3/1997,4831.7,,,,,
7/2/1997,4751.4,,,,,
7/1/1997,4728.3,,,,,
6/30/1997,4604.6,,,,,
6/27/1997,4640.3,,,,,
6/26/1997,4657.9,,,,,
6/25/1997,4640,,,,,
6/24/1997,4596.3,,,,,
6/23/1997,4575.8,,,,,
6/20/1997,4593.9,,,,,
6/19/1997,4653.7,,,,,
6/18/1997,4657,,,,,
6/17/1997,4682.2,,,,,
6/16/1997,4745.1,,,,,
6/13/1997,4783.1,,,,,
6/12/1997,4757.4,,,,,
6/11/1997,4724.8,,,,,
6/10/1997,4739.6,,,,,
6/9/1997,4686.7,,,,,
6/6/1997,4645,,,,,
6/5/1997,4576.2,,,,,
6/4/1997,4557.1,,,,,
6/3/1997,4557.8,,,,,
6/2/1997,4562.8,,,,,
5/30/1997,4621.3,,,,,
5/29/1997,4672.3,,,,,
5/28/1997,4677.5,,,,,
5/27/1997,4681.6,,,,,
5/26/1997,4661.8,,,,,
5/23/1997,4661.8,,,,,
5/22/1997,4651.8,,,,,
5/21/1997,4642,,,,,
5/20/1997,4607.5,,,,,
5/19/1997,4645.2,,,,,
5/16/1997,4693.9,,,,,
5/15/1997,4681.2,,,,,
5/14/1997,4686.9,,,,,
5/13/1997,4691,,,,,
5/12/1997,4669.6,,,,,
5/9/1997,4630.9,,,,,
5/8/1997,4580.4,,,,,
5/7/1997,4537.5,,,,,
5/6/1997,4519.3,,,,,
5/5/1997,4455.6,,,,,
5/2/1997,4455.6,,,,,
5/1/1997,4445,,,,,
4/30/1997,4436,,,,,
4/29/1997,4433.2,,,,,
4/28/1997,4389.7,,,,,
4/25/1997,4369.7,,,,,
4/24/1997,4388.5,,,,,
4/23/1997,4387.7,,,,,
4/22/1997,4346.1,,,,,
4/21/1997,4328.7,,,,,
4/18/1997,4310.5,,,,,
4/17/1997,4298.9,,,,,
4/16/1997,4294.6,,,,,
4/15/1997,4286.8,,,,,
4/14/1997,4251.7,,,,,
4/11/1997,4270.7,,,,,
4/10/1997,4313.2,,,,,
4/9/1997,4292.3,,,,,
4/8/1997,4269.3,,,,,
4/7/1997,4271.7,,,,,
4/4/1997,4236.6,,,,,
4/3/1997,4214.6,,,,,
4/2/1997,4236.6,,,,,
4/1/1997,4248.1,,,,,
3/31/1997,4312.9,,,,,
3/28/1997,4312.9,,,,,
3/27/1997,4312.9,,,,,
3/26/1997,4301.5,,,,,
3/25/1997,4270.7,,,,,
3/24/1997,4214.8,,,,,
3/21/1997,4254.8,,,,,
3/20/1997,4258.1,,,,,
3/19/1997,4332.2,,,,,
3/18/1997,4356.8,,,,,
3/17/1997,4373.3,,,,,
3/14/1997,4424.3,,,,,
3/13/1997,4397.7,,,,,
3/12/1997,4422.5,,,,,
3/11/1997,4444.3,,,,,
3/10/1997,4437.4,,,,,
3/7/1997,4420.3,,,,,
3/6/1997,4399.3,,,,,
3/5/1997,4360.1,,,,,
3/4/1997,4357.7,,,,,
3/3/1997,4307.1,,,,,
2/28/1997,4308.3,,,,,
2/27/1997,4339.2,,,,,
2/26/1997,4329.3,,,,,
2/25/1997,4344.7,,,,,
2/24/1997,4331.1,,,,,
2/21/1997,4336.8,,,,,
2/20/1997,4356.1,,,,,
2/19/1997,4357.4,,,,,
2/18/1997,4332.3,,,,,
2/17/1997,4337.8,,,,,
2/14/1997,4341,,,,,
2/13/1997,4327.1,,,,,
2/12/1997,4304.3,,,,,
2/11/1997,4304.3,,,,,
2/10/1997,4307.7,,,,,
2/7/1997,4307.8,,,,,
2/6/1997,4265.9,,,,,
2/5/1997,4281.5,,,,,
2/4/1997,4260.9,,,,,
2/3/1997,4257.8,,,,,
1/31/1997,4275.8,,,,,
1/30/1997,4228.4,,,,,
1/29/1997,4207.5,,,,,
1/28/1997,4237.4,,,,,
1/27/1997,4212,,,,,
1/24/1997,4218.8,,,,,
1/23/1997,4271.5,,,,,
1/22/1997,4219.1,,,,,
1/21/1997,4195.5,,,,,
1/20/1997,4194,,,,,
1/17/1997,4207.7,,,,,
1/16/1997,4197.5,,,,,
1/15/1997,4158.9,,,,,
1/14/1997,4168.2,,,,,
1/13/1997,4107.3,,,,,
1/10/1997,4056.6,,,,,
1/9/1997,4087,,,,,
1/8/1997,4087.5,,,,,
1/7/1997,4078.8,,,,,
1/6/1997,4106.5,,,,,
1/3/1997,4089.5,,,,,
1/2/1997,4057.4,,,,,
1/1/1997,4118.5,,,,,
12/31/1996,4118.5,,,,,
12/30/1996,4115.7,,,,,
12/27/1996,4091,,,,,
12/26/1996,4092.5,,,,,
12/25/1996,4092.5,,,,,
12/24/1996,4092.5,,,,,
12/23/1996,4087.2,,,,,
12/20/1996,4077.6,,,,,
12/19/1996,4051.3,,,,,
12/18/1996,4018.2,,,,,
12/17/1996,3979.6,,,,,
12/16/1996,3993.8,,,,,
12/13/1996,3972.4,,,,,
12/12/1996,3990.7,,,,,
12/11/1996,3982.5,,,,,
12/10/1996,4035.7,,,,,
12/9/1996,4011.6,,,,,
12/6/1996,3963,,,,,
12/5/1996,4051.2,,,,,
12/4/1996,4045.2,,,,,
12/3/1996,4061.5,,,,,
12/2/1996,4038.5,,,,,
11/29/1996,4058,,,,,
11/28/1996,4050.2,,,,,
11/27/1996,4049.2,,,,,
11/26/1996,4068.4,,,,,
11/25/1996,4054.6,,,,,
11/22/1996,4018.7,,,,,
11/21/1996,3953.8,,,,,
11/20/1996,3962.8,,,,,
11/19/1996,3978.1,,,,,
11/18/1996,3962.1,,,,,
11/15/1996,3958.2,,,,,
11/14/1996,3926.1,,,,,
11/13/1996,3926.9,,,,,
11/12/1996,3934.3,,,,,
11/11/1996,3914.4,,,,,
11/8/1996,3910.8,,,,,
11/7/1996,3900.4,,,,,
11/6/1996,3935.7,,,,,
11/5/1996,3921.1,,,,,
11/4/1996,3928.1,,,,,
11/1/1996,3948.5,,,,,
10/31/1996,3979.1,,,,,
10/30/1996,3963.9,,,,,
10/29/1996,3993.5,,,,,
10/28/1996,4025.3,,,,,
10/25/1996,4022.4,,,,,
10/24/1996,3999.4,,,,,
10/23/1996,4028.4,,,,,
10/22/1996,4057.2,,,,,
10/21/1996,4073.1,,,,,
10/18/1996,4053.1,,,,,
10/17/1996,4042.1,,,,,
10/16/1996,4024.4,,,,,
10/15/1996,4050.8,,,,,
10/14/1996,4038.7,,,,,
10/11/1996,4028.1,,,,,
10/10/1996,3994.7,,,,,
10/9/1996,4009.3,,,,,
10/8/1996,4035.6,,,,,
10/7/1996,4031.5,,,,,
10/4/1996,4024.8,,,,,
10/3/1996,4000,,,,,
10/2/1996,4015.1,,,,,
10/1/1996,3992.2,,,,,
9/30/1996,3953.7,,,,,
9/27/1996,3946.4,,,,,
9/26/1996,3933.2,,,,,
9/25/1996,3935.7,,,,,
9/24/1996,3910.5,,,,,
9/23/1996,3919.7,,,,,
9/20/1996,3964.1,,,,,
9/19/1996,3974.3,,,,,
9/18/1996,3955.7,,,,,
9/17/1996,3972.3,,,,,
9/16/1996,3977.2,,,,,
9/13/1996,3967.9,,,,,
9/12/1996,3932.6,,,,,
9/11/1996,3905.6,,,,,
9/10/1996,3916.1,,,,,
9/9/1996,3910.8,,,,,
9/6/1996,3893,,,,,
9/5/1996,3887.2,,,,,
9/4/1996,3872.7,,,,,
9/3/1996,3855.9,,,,,
9/2/1996,3884.4,,,,,
8/30/1996,3867.6,,,,,
8/29/1996,3885,,,,,
8/28/1996,3918.7,,,,,
8/27/1996,3905.7,,,,,
8/26/1996,3907.5,,,,,
8/23/1996,3907.5,,,,,
8/22/1996,3891.1,,,,,
8/21/1996,3872.1,,,,,
8/20/1996,3883.2,,,,,
8/19/1996,3863.7,,,,,
8/16/1996,3872.9,,,,,
8/15/1996,3837.4,,,,,
8/14/1996,3830.3,,,,,
8/13/1996,3823.4,,,,,
8/12/1996,3803.3,,,,,
8/9/1996,3810.7,,,,,
8/8/1996,3811.4,,,,,
8/7/1996,3811.1,,,,,
8/6/1996,3788.4,,,,,
8/5/1996,3788.3,,,,,
8/2/1996,3770.6,,,,,
8/1/1996,3734.4,,,,,
7/31/1996,3703.2,,,,,
7/30/1996,3668.5,,,,,
7/29/1996,3678.8,,,,,
7/26/1996,3673.3,,,,,
7/25/1996,3684.7,,,,,
7/24/1996,3668.8,,,,,
7/23/1996,3708.4,,,,,
7/22/1996,3681.3,,,,,
7/19/1996,3710.5,,,,,
7/18/1996,3693.4,,,,,
7/17/1996,3658.2,,,,,
7/16/1996,3632.3,,,,,
7/15/1996,3698.3,,,,,
7/12/1996,3728.3,,,,,
7/11/1996,3749,,,,,
7/10/1996,3765.8,,,,,
7/9/1996,3752.3,,,,,
7/8/1996,3741.5,,,,,
7/5/1996,3743.2,,,,,
7/4/1996,3760.6,,,,,
7/3/1996,3714.1,,,,,
7/2/1996,3725.7,,,,,
7/1/1996,3725.6,,,,,
6/28/1996,3711,,,,,
6/27/1996,3678.8,,,,,
6/26/1996,3695.5,,,,,
6/25/1996,3679.5,,,,,
6/24/1996,3710.8,,,,,
6/21/1996,3722.3,,,,,
6/20/1996,3727.5,,,,,
6/19/1996,3753.2,,,,,
6/18/1996,3756.4,,,,,
6/17/1996,3761.5,,,,,
6/14/1996,3753.6,,,,,
6/13/1996,3761.7,,,,,
6/12/1996,3769.2,,,,,
6/11/1996,3755.7,,,,,
6/10/1996,3728.8,,,,,
6/7/1996,3706.8,,,,,
6/6/1996,3760.3,,,,,
6/5/1996,3753.4,,,,,
6/4/1996,3755.2,,,,,
6/3/1996,3739.2,,,,,
5/31/1996,3747.8,,,,,
5/30/1996,3746.7,,,,,
5/29/1996,3775.7,,,,,
5/28/1996,3760.2,,,,,
5/27/1996,3752.1,,,,,
5/24/1996,3752.1,,,,,
5/23/1996,3747,,,,,
5/22/1996,3764.2,,,,,
5/21/1996,3789.4,,,,,
5/20/1996,3778.2,,,,,
5/17/1996,3789.6,,,,,
5/16/1996,3753.6,,,,,
5/15/1996,3776.2,,,,,
5/14/1996,3759.7,,,,,
5/13/1996,3739.2,,,,,
5/10/1996,3754.4,,,,,
5/9/1996,3728.3,,,,,
5/8/1996,3707.3,,,,,
5/7/1996,3723,,,,,
5/6/1996,3751.6,,,,,
5/3/1996,3751.6,,,,,
5/2/1996,3776.4,,,,,
5/1/1996,3806,,,,,
4/30/1996,3817.9,,,,,
4/29/1996,3809.2,,,,,
4/26/1996,3832.8,,,,,
4/25/1996,3819.3,,,,,
4/24/1996,3817.6,,,,,
4/23/1996,3833,,,,,
4/22/1996,3852.7,,,,,
4/19/1996,3857.1,,,,,
4/18/1996,3820.7,,,,,
4/17/1996,3805.6,,,,,
4/16/1996,3825.3,,,,,
4/15/1996,3790.5,,,,,
4/12/1996,3766.8,,,,,
4/11/1996,3744.2,,,,,
4/10/1996,3767.4,,,,,
4/9/1996,3758.6,,,,,
4/8/1996,3755.6,,,,,
4/5/1996,3755.6,,,,,
4/4/1996,3755.6,,,,,
4/3/1996,3725.1,,,,,
4/2/1996,3728.5,,,,,
4/1/1996,3718.4,,,,,
3/29/1996,3699.7,,,,,
3/28/1996,3672.6,,,,,
3/27/1996,3672.4,,,,,
3/26/1996,3660.9,,,,,
3/25/1996,3681.9,,,,,
3/22/1996,3707,,,,,
3/21/1996,3698.3,,,,,
3/20/1996,3685.4,,,,,
3/19/1996,3693,,,,,
3/18/1996,3669.6,,,,,
3/15/1996,3644.8,,,,,
3/14/1996,3681.8,,,,,
3/13/1996,3640.3,,,,,
3/12/1996,3639.5,,,,,
3/11/1996,3674.5,,,,,
3/8/1996,3710.3,,,,,
3/7/1996,3758.2,,,,,
3/6/1996,3758.9,,,,,
3/5/1996,3777.1,,,,,
3/4/1996,3768.6,,,,,
3/1/1996,3752.7,,,,,
2/29/1996,3727.6,,,,,
2/28/1996,3738.2,,,,,
2/27/1996,3715.9,,,,,
2/26/1996,3704.2,,,,,
2/23/1996,3740.3,,,,,
2/22/1996,3740,,,,,
2/21/1996,3725.6,,,,,
2/20/1996,3714.6,,,,,
2/19/1996,3744.3,,,,,
2/16/1996,3770.9,,,,,
2/15/1996,3779.8,,,,,
2/14/1996,3745,,,,,
2/13/1996,3747.6,,,,,
2/12/1996,3726.6,,,,,
2/9/1996,3716.3,,,,,
2/8/1996,3708.4,,,,,
2/7/1996,3726.1,,,,,
